GEO_id,GEO_id2,GEO_display-label,Total_households,no_internet_households
Id,Id2,Geography,Estimate; Total:,Estimate; Total: - No Internet access
1400000US42021012600,42021012600,"Census Tract 126, Cambria County, Pennsylvania",1644,263
1400000US42021012700,42021012700,"Census Tract 127, Cambria County, Pennsylvania",1046,274
1400000US42021012800,42021012800,"Census Tract 128, Cambria County, Pennsylvania",1854,460
1400000US42021012900,42021012900,"Census Tract 129, Cambria County, Pennsylvania",1401,322
1400000US42021013000,42021013000,"Census Tract 130, Cambria County, Pennsylvania",1137,301
1400000US42021013100,42021013100,"Census Tract 131, Cambria County, Pennsylvania",956,212
1400000US42021013200,42021013200,"Census Tract 132, Cambria County, Pennsylvania",1593,424
1400000US42021013300,42021013300,"Census Tract 133, Cambria County, Pennsylvania",2238,522
1400000US42021013400,42021013400,"Census Tract 134, Cambria County, Pennsylvania",1143,388
1400000US42021013500,42021013500,"Census Tract 135, Cambria County, Pennsylvania",1062,353
1400000US42021013600,42021013600,"Census Tract 136, Cambria County, Pennsylvania",1500,656
1400000US42021013700,42021013700,"Census Tract 137, Cambria County, Pennsylvania",1523,462
1400000US42023960100,42023960100,"Census Tract 9601, Cameron County, Pennsylvania",907,231
1400000US42023960200,42023960200,"Census Tract 9602, Cameron County, Pennsylvania",1289,311
1400000US42025020102,42025020102,"Census Tract 201.02, Carbon County, Pennsylvania",1787,407
1400000US42025020103,42025020103,"Census Tract 201.03, Carbon County, Pennsylvania",1569,156
1400000US42025020105,42025020105,"Census Tract 201.05, Carbon County, Pennsylvania",2160,250
1400000US42025020106,42025020106,"Census Tract 201.06, Carbon County, Pennsylvania",764,199
1400000US42025020200,42025020200,"Census Tract 202, Carbon County, Pennsylvania",2770,740
1400000US42025020300,42025020300,"Census Tract 203, Carbon County, Pennsylvania",2453,512
1400000US42025020400,42025020400,"Census Tract 204, Carbon County, Pennsylvania",1764,508
1400000US42025020500,42025020500,"Census Tract 205, Carbon County, Pennsylvania",2826,507
1400000US42025020600,42025020600,"Census Tract 206, Carbon County, Pennsylvania",2219,753
1400000US42025020700,42025020700,"Census Tract 207, Carbon County, Pennsylvania",2134,464
1400000US42025020800,42025020800,"Census Tract 208, Carbon County, Pennsylvania",3385,659
1400000US42025020900,42025020900,"Census Tract 209, Carbon County, Pennsylvania",2147,388
1400000US42027010100,42027010100,"Census Tract 101, Centre County, Pennsylvania",1654,429
1400000US42027010200,42027010200,"Census Tract 102, Centre County, Pennsylvania",1176,298
1400000US42027010300,42027010300,"Census Tract 103, Centre County, Pennsylvania",1472,513
1400000US42027010400,42027010400,"Census Tract 104, Centre County, Pennsylvania",1435,281
1400000US42027010500,42027010500,"Census Tract 105, Centre County, Pennsylvania",2107,419
1400000US42027010600,42027010600,"Census Tract 106, Centre County, Pennsylvania",1491,238
1400000US42027010700,42027010700,"Census Tract 107, Centre County, Pennsylvania",2165,309
1400000US42027010800,42027010800,"Census Tract 108, Centre County, Pennsylvania",1886,675
1400000US42027010900,42027010900,"Census Tract 109, Centre County, Pennsylvania",2993,526
1400000US42027011000,42027011000,"Census Tract 110, Centre County, Pennsylvania",3298,467
1400000US42027011100,42027011100,"Census Tract 111, Centre County, Pennsylvania",2714,523
1400000US42027011201,42027011201,"Census Tract 112.01, Centre County, Pennsylvania",2398,455
1400000US42027011300,42027011300,"Census Tract 113, Centre County, Pennsylvania",3513,135
1400000US42027011400,42027011400,"Census Tract 114, Centre County, Pennsylvania",2574,93
1400000US42027011501,42027011501,"Census Tract 115.01, Centre County, Pennsylvania",1370,66
1400000US42027011502,42027011502,"Census Tract 115.02, Centre County, Pennsylvania",3214,280
1400000US42027011600,42027011600,"Census Tract 116, Centre County, Pennsylvania",1397,47
1400000US42027011702,42027011702,"Census Tract 117.02, Centre County, Pennsylvania",2316,182
1400000US42027011800,42027011800,"Census Tract 118, Centre County, Pennsylvania",2196,105
1400000US42027011901,42027011901,"Census Tract 119.01, Centre County, Pennsylvania",966,27
1400000US42027011902,42027011902,"Census Tract 119.02, Centre County, Pennsylvania",2911,207
1400000US42027012000,42027012000,"Census Tract 120, Centre County, Pennsylvania",1848,172
1400000US42027012100,42027012100,"Census Tract 121, Centre County, Pennsylvania",18,0
1400000US42027012200,42027012200,"Census Tract 122, Centre County, Pennsylvania",165,7
1400000US42027012300,42027012300,"Census Tract 123, Centre County, Pennsylvania",909,11
1400000US42027012400,42027012400,"Census Tract 124, Centre County, Pennsylvania",2211,133
1400000US42027012500,42027012500,"Census Tract 125, Centre County, Pennsylvania",1617,148
1400000US42027012600,42027012600,"Census Tract 126, Centre County, Pennsylvania",1397,52
1400000US42027012700,42027012700,"Census Tract 127, Centre County, Pennsylvania",1565,120
1400000US42027012800,42027012800,"Census Tract 128, Centre County, Pennsylvania",2729,323
1400000US42027981202,42027981202,"Census Tract 9812.02, Centre County, Pennsylvania",5,0
1400000US42029300101,42029300101,"Census Tract 3001.01, Chester County, Pennsylvania",1225,131
1400000US42029300103,42029300103,"Census Tract 3001.03, Chester County, Pennsylvania",1119,237
1400000US42029300104,42029300104,"Census Tract 3001.04, Chester County, Pennsylvania",1944,123
1400000US42029300106,42029300106,"Census Tract 3001.06, Chester County, Pennsylvania",2170,30
1400000US42029300107,42029300107,"Census Tract 3001.07, Chester County, Pennsylvania",1461,13
1400000US42029300108,42029300108,"Census Tract 3001.08, Chester County, Pennsylvania",2648,341
1400000US42029300109,42029300109,"Census Tract 3001.09, Chester County, Pennsylvania",1246,29
1400000US42029300201,42029300201,"Census Tract 3002.01, Chester County, Pennsylvania",1952,188
1400000US42029300202,42029300202,"Census Tract 3002.02, Chester County, Pennsylvania",1881,34
1400000US42029300301,42029300301,"Census Tract 3003.01, Chester County, Pennsylvania",1719,70
1400000US42029300302,42029300302,"Census Tract 3003.02, Chester County, Pennsylvania",1249,62
1400000US42029300303,42029300303,"Census Tract 3003.03, Chester County, Pennsylvania",1276,114
1400000US42029300400,42029300400,"Census Tract 3004, Chester County, Pennsylvania",1629,102
1400000US42029300501,42029300501,"Census Tract 3005.01, Chester County, Pennsylvania",1624,90
1400000US42029300502,42029300502,"Census Tract 3005.02, Chester County, Pennsylvania",1353,158
1400000US42029300600,42029300600,"Census Tract 3006, Chester County, Pennsylvania",1967,310
1400000US42029300700,42029300700,"Census Tract 3007, Chester County, Pennsylvania",2344,460
1400000US42029300800,42029300800,"Census Tract 3008, Chester County, Pennsylvania",2108,371
1400000US42029300900,42029300900,"Census Tract 3009, Chester County, Pennsylvania",941,121
1400000US42029301000,42029301000,"Census Tract 3010, Chester County, Pennsylvania",3030,267
1400000US42029301100,42029301100,"Census Tract 3011, Chester County, Pennsylvania",1490,321
1400000US42029301300,42029301300,"Census Tract 3013, Chester County, Pennsylvania",2436,194
1400000US42029301401,42029301401,"Census Tract 3014.01, Chester County, Pennsylvania",1262,247
1400000US42029301402,42029301402,"Census Tract 3014.02, Chester County, Pennsylvania",1950,147
1400000US42029301500,42029301500,"Census Tract 3015, Chester County, Pennsylvania",961,76
1400000US42029301600,42029301600,"Census Tract 3016, Chester County, Pennsylvania",1049,74
1400000US42029301700,42029301700,"Census Tract 3017, Chester County, Pennsylvania",631,29
1400000US42029301800,42029301800,"Census Tract 3018, Chester County, Pennsylvania",1719,86
1400000US42029301900,42029301900,"Census Tract 3019, Chester County, Pennsylvania",1493,30
1400000US42029302000,42029302000,"Census Tract 3020, Chester County, Pennsylvania",1858,69
1400000US42029302101,42029302101,"Census Tract 3021.01, Chester County, Pennsylvania",2387,155
1400000US42029302102,42029302102,"Census Tract 3021.02, Chester County, Pennsylvania",1468,51
1400000US42029302202,42029302202,"Census Tract 3022.02, Chester County, Pennsylvania",2800,94
1400000US42029302203,42029302203,"Census Tract 3022.03, Chester County, Pennsylvania",1848,64
1400000US42029302204,42029302204,"Census Tract 3022.04, Chester County, Pennsylvania",2181,43
1400000US42029302300,42029302300,"Census Tract 3023, Chester County, Pennsylvania",1413,237
1400000US42029302400,42029302400,"Census Tract 3024, Chester County, Pennsylvania",1803,355
1400000US42029302500,42029302500,"Census Tract 3025, Chester County, Pennsylvania",1922,179
1400000US42029302600,42029302600,"Census Tract 3026, Chester County, Pennsylvania",1738,288
1400000US42029302702,42029302702,"Census Tract 3027.02, Chester County, Pennsylvania",2028,212
1400000US42029302703,42029302703,"Census Tract 3027.03, Chester County, Pennsylvania",1471,91
1400000US42029302704,42029302704,"Census Tract 3027.04, Chester County, Pennsylvania",1805,76
1400000US42029302705,42029302705,"Census Tract 3027.05, Chester County, Pennsylvania",1526,172
1400000US42029302706,42029302706,"Census Tract 3027.06, Chester County, Pennsylvania",1848,159
1400000US42029302802,42029302802,"Census Tract 3028.02, Chester County, Pennsylvania",2061,200
1400000US42029302803,42029302803,"Census Tract 3028.03, Chester County, Pennsylvania",1182,143
1400000US42029302804,42029302804,"Census Tract 3028.04, Chester County, Pennsylvania",1643,271
1400000US42029302805,42029302805,"Census Tract 3028.05, Chester County, Pennsylvania",3385,148
1400000US42029302901,42029302901,"Census Tract 3029.01, Chester County, Pennsylvania",1768,54
1400000US42029302902,42029302902,"Census Tract 3029.02, Chester County, Pennsylvania",2059,59
1400000US42029303000,42029303000,"Census Tract 3030, Chester County, Pennsylvania",1192,28
1400000US42029303100,42029303100,"Census Tract 3031, Chester County, Pennsylvania",1437,103
1400000US42029303301,42029303301,"Census Tract 3033.01, Chester County, Pennsylvania",1120,143
1400000US42029303302,42029303302,"Census Tract 3033.02, Chester County, Pennsylvania",2018,121
1400000US42029303401,42029303401,"Census Tract 3034.01, Chester County, Pennsylvania",1347,340
1400000US42029303402,42029303402,"Census Tract 3034.02, Chester County, Pennsylvania",673,199
1400000US42029303501,42029303501,"Census Tract 3035.01, Chester County, Pennsylvania",1742,56
1400000US42029303502,42029303502,"Census Tract 3035.02, Chester County, Pennsylvania",1090,35
1400000US42029303801,42029303801,"Census Tract 3038.01, Chester County, Pennsylvania",1559,101
1400000US42029303802,42029303802,"Census Tract 3038.02, Chester County, Pennsylvania",2761,62
1400000US42029303901,42029303901,"Census Tract 3039.01, Chester County, Pennsylvania",1511,18
1400000US42029303902,42029303902,"Census Tract 3039.02, Chester County, Pennsylvania",2191,77
1400000US42029304000,42029304000,"Census Tract 3040, Chester County, Pennsylvania",2014,294
1400000US42029304101,42029304101,"Census Tract 3041.01, Chester County, Pennsylvania",1929,201
1400000US42029304102,42029304102,"Census Tract 3041.02, Chester County, Pennsylvania",1380,234
1400000US42029304201,42029304201,"Census Tract 3042.01, Chester County, Pennsylvania",2776,380
1400000US42029304300,42029304300,"Census Tract 3043, Chester County, Pennsylvania",2873,35
1400000US42029304403,42029304403,"Census Tract 3044.03, Chester County, Pennsylvania",1487,46
1400000US42029304404,42029304404,"Census Tract 3044.04, Chester County, Pennsylvania",2071,199
1400000US42029304405,42029304405,"Census Tract 3044.05, Chester County, Pennsylvania",1943,79
1400000US42029304406,42029304406,"Census Tract 3044.06, Chester County, Pennsylvania",1326,126
1400000US42029304501,42029304501,"Census Tract 3045.01, Chester County, Pennsylvania",2688,54
1400000US42029304502,42029304502,"Census Tract 3045.02, Chester County, Pennsylvania",1045,17
1400000US42029304600,42029304600,"Census Tract 3046, Chester County, Pennsylvania",1165,39
1400000US42029304900,42029304900,"Census Tract 3049, Chester County, Pennsylvania",2678,676
1400000US42029305000,42029305000,"Census Tract 3050, Chester County, Pennsylvania",714,129
1400000US42029305101,42029305101,"Census Tract 3051.01, Chester County, Pennsylvania",1711,265
1400000US42029305102,42029305102,"Census Tract 3051.02, Chester County, Pennsylvania",1628,267
1400000US42029305300,42029305300,"Census Tract 3053, Chester County, Pennsylvania",2885,494
1400000US42029305400,42029305400,"Census Tract 3054, Chester County, Pennsylvania",1421,429
1400000US42029305500,42029305500,"Census Tract 3055, Chester County, Pennsylvania",1319,476
1400000US42029305600,42029305600,"Census Tract 3056, Chester County, Pennsylvania",994,313
1400000US42029305700,42029305700,"Census Tract 3057, Chester County, Pennsylvania",769,202
1400000US42029306000,42029306000,"Census Tract 3060, Chester County, Pennsylvania",2688,210
1400000US42029306300,42029306300,"Census Tract 3063, Chester County, Pennsylvania",870,249
1400000US42029306501,42029306501,"Census Tract 3065.01, Chester County, Pennsylvania",1581,35
1400000US42029306503,42029306503,"Census Tract 3065.03, Chester County, Pennsylvania",821,194
1400000US42029306504,42029306504,"Census Tract 3065.04, Chester County, Pennsylvania",1515,201
1400000US42029306600,42029306600,"Census Tract 3066, Chester County, Pennsylvania",1098,25
1400000US42029306700,42029306700,"Census Tract 3067, Chester County, Pennsylvania",1584,149
1400000US42029306800,42029306800,"Census Tract 3068, Chester County, Pennsylvania",639,112
1400000US42029306900,42029306900,"Census Tract 3069, Chester County, Pennsylvania",1894,165
1400000US42029307000,42029307000,"Census Tract 3070, Chester County, Pennsylvania",2281,341
1400000US42029307100,42029307100,"Census Tract 3071, Chester County, Pennsylvania",847,105
1400000US42029307200,42029307200,"Census Tract 3072, Chester County, Pennsylvania",482,104
1400000US42029307300,42029307300,"Census Tract 3073, Chester County, Pennsylvania",1486,265
1400000US42029307400,42029307400,"Census Tract 3074, Chester County, Pennsylvania",1384,254
1400000US42029307700,42029307700,"Census Tract 3077, Chester County, Pennsylvania",909,293
1400000US42029307800,42029307800,"Census Tract 3078, Chester County, Pennsylvania",823,73
1400000US42029307900,42029307900,"Census Tract 3079, Chester County, Pennsylvania",988,233
1400000US42029308000,42029308000,"Census Tract 3080, Chester County, Pennsylvania",1969,830
1400000US42029308101,42029308101,"Census Tract 3081.01, Chester County, Pennsylvania",1405,158
1400000US42029308102,42029308102,"Census Tract 3081.02, Chester County, Pennsylvania",1388,307
1400000US42029308200,42029308200,"Census Tract 3082, Chester County, Pennsylvania",906,239
1400000US42029310400,42029310400,"Census Tract 3104, Chester County, Pennsylvania",0,0
1400000US42029311000,42029311000,"Census Tract 3110, Chester County, Pennsylvania",2259,203
1400000US42029311100,42029311100,"Census Tract 3111, Chester County, Pennsylvania",1388,63
1400000US42029311200,42029311200,"Census Tract 3112, Chester County, Pennsylvania",806,75
1400000US42029311300,42029311300,"Census Tract 3113, Chester County, Pennsylvania",1093,36
1400000US42029311401,42029311401,"Census Tract 3114.01, Chester County, Pennsylvania",2676,304
1400000US42029311403,42029311403,"Census Tract 3114.03, Chester County, Pennsylvania",1399,245
1400000US42029311404,42029311404,"Census Tract 3114.04, Chester County, Pennsylvania",1337,198
